sequential,SEQ_NUM,FIO_ID,SEX,STATE,CITY,LOCATION,DIST,DIST_ID,FIO_DATE,FIO_TIME,PRIORS,DESCRIPTION,CLOTHING,COMPLEXION,FIOFS_TYPE,TERRORISM,SEARCH,BASIS,STOP_REASONS,ENTEREDBY,FIOFS_REASONS,OUTCOME,VEH_MAKE,VEH_YEAR_NUM,VEH_COLOR,VEH_MODEL,VEH_OCCUPANT,VEH_STATE,SUPERVISOR_ID,OFFICER_ID,SUPERVISOR,OFF_DIST_ID,OFF_DIST,OFFICER,SUP_ENTRYDATE,LAST_UPDATEBY,LAST_UPDATETIME,ETHNICITY,FIRST_INSERTTIME,ACTIVE_ID,RACE_ID,RACE_DESC,FIO_DATE_CORRECTED,AGE_AT_FIO_CORRECTED,STREET_ID,city_2,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
14500,921274,604800,MALE,MA,BOSTON,"9 CRESTON ST",B2,3,"6/27/13 00:00","6/27/13 00:00",YES,H(Hispanic),"BLUE HAT AND SHIRT; TAN PANTS",Med,IOF,NO,,,,11672,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",10739,83575,"THOMAS J TEAHAN",16,YVSF,"James   Conley","6/28/13 00:00",11672,"7/8/13 00:00",,"7/8/13 00:00",1,3,H(Hispanic),"6/27/13 00:00",18,1142,"NO DATA ENTERED",42.312455,-71.079905,1,range_interpolation,9,"Creston St",Boston,MA,"Suffolk County",02121,US
14501,904158,587598,FEMALE,MA,BOSTON,"60 WASHINGTON ST",B2,3,"12/14/12 00:00","12/14/12 00:00",,B(Black),"GRAY HOODY BLU JEANS RED SLIPPERS",Med,IO,NO,,,"RADIO CALL",89989,"ROBBERY; UNARMED PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",11610,92675,"TIMOTHY M HORAN",3,B2,"EDWARD P.   DERVAN","12/17/12 00:00",89989,"12/21/12 00:00",,"12/21/12 00:00",1,2,B(Black),"12/14/12 00:00",18,4771,Dorchester,42.307061,-71.082116,1,range_interpolation,60,"Washington St",Boston,MA,"Suffolk County",02121,US
14502,898035,581420,MALE,MA,BOSTON,"67 BURRELL ST",B2,3,"8/23/12 00:00","8/23/12 00:00",YES,B(Black),"white t-shirt; jean shorts",Light,IOF,NO,,,"OTHER (SPECIFY)",102343,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",11610,81441,"TIMOTHY M HORAN",3,B2,"Matthew F Becker","10/20/12 00:00",102343,"10/20/12 00:00",,"10/20/12 00:00",1,2,B(Black),"8/23/12 00:00",18,676,"NO DATA ENTERED",42.323204,-71.069464,1,range_interpolation,67,"Burrell St",Boston,MA,"Suffolk County",02119,US
14503,897366,580739,MALE,MA,BOSTON," ROCKLAND AV at ROCKLAND ST",B2,3,"10/12/12 00:00","10/12/12 00:00",NO,B(Black),"BLK JKT; BLK JEANS",Dark,IOFS,NO,,,"OTHER (SPECIFY)",11672,TRESPASSING,F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",86124,103559,"DENNIS C COGAVIN",16,YVSF,"Frank  A Femino","10/13/12 00:00",11672,"10/17/12 00:00",NH,"10/17/12 00:00",1,2,B(Black),"10/12/12 00:00",18,3876,"NO DATA ENTERED",42.321967,-71.083698,1,street_center,,"Rockland Ave",Boston,MA,"Suffolk County",02119,US
14504,917170,600670,MALE,MA,BOSTON," EUSTIS ST",B2,3,"5/12/13 00:00","5/12/13 00:00",YES,B(Black),"BLK SWEATSHIRT; BLUE JEANS",Med,O,NO,,,,,"INVESTIGATE; PERSON",F,HONDA,0,SILVER,4DR,DRIVER,MA,10132,85892,"JOHN D BRODERICK JR",16,YVSF,"KERIM   HADZIAHMETOVIC","5/15/13 00:00",,"5/16/13 00:00",,"5/16/13 00:00",1,2,B(Black),"5/12/13 00:00",24,1600,"NO DATA ENTERED",42.329824,-71.079439,1,street_center,,"Eustis St",Boston,MA,"Suffolk County",02119,US
14505,916530,600029,MALE,MA,BOSTON,"660 WASHINGTON ST",A1,1,"4/11/13 00:00","4/11/13 00:00",YES,W(White),"BLU. JEANS; BLU. JKT; HAT","NO DATA ENTERED",O,NO,,,"RADIO CALL",51340,PANHANDLING,F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",10548,86206,"PAUL M JOSEPH",1,A1,"CRAIG A WOZNIAK","5/3/13 00:00",51340,"5/12/13 00:00",,"5/12/13 00:00",1,4,W(White),"4/11/13 00:00",51,4771,Boston,42.288884,-71.071119,1,range_interpolation,660,"Washington St",Boston,MA,"Suffolk County",02124,US
14506,1046289,661076,MALE,MA,BOSTON," CRAWFORD ST at WALNUT AV",E13,9,"3/21/15 00:00","3/21/15 00:00",YES,H(Hispanic),"gray jacket; jeans",Med,IO,NO,,,"MOTOR VEHICLE VIOLATION",7670,VAL,F,TOYOTA,2011,WHITE,Camry,PASSENGER,MA,8237,131212,"ROBERT E TINKER",9,E13,"James   O'Loughlin","3/28/15 00:00",7670,"4/1/15 00:00",,"4/1/15 00:00",1,3,H(Hispanic),"3/21/15 00:00",18,1133,Boston,42.313407,-71.089399,1,street_center,,"Crawford St",Boston,MA,"Suffolk County",02121,US
14507,892094,575410,MALE,MA,BOSTON," WINTER ST at FIFIELD ST",C11,5,"5/26/12 00:00","5/26/12 00:00",NO,W(White),"BLK HOODIE; BLUE JEANS; WHT SNEAKERS",White,IOF,NO,,,"OTHER (SPECIFY)",11672,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",86124,86845,"DENNIS C COGAVIN",16,YVSF,"Stephen   McNeil","5/26/12 00:00",11672,"9/10/12 00:00",,"9/10/12 00:00",1,4,W(White),"5/26/12 00:00",18,4965,"NO DATA ENTERED",42.30961,-71.062606,1,intersection,,"Fifield St",Boston,MA,"Suffolk County",02122,US
14508,946076,629696,MALE,MA,BOSTON," BOYLSTON ST",A1,1,"4/12/14 00:00","4/12/14 00:00",,B(Black),"blk white hat greyjac   hatblue jeans red sneakers",Light,I,NO,,,INVESTIGATIVE,11150,"INVESTIGATE; PERSON",,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",10060,75647,"WILLIAM J DWAN",1,A1,"ADRIAN   PINTO","4/12/14 00:00",11150,"4/15/14 00:00",,"4/15/14 00:00",1,2,B(Black),"4/12/14 00:00",18,543,Boston,42.349042,-71.081859,1,street_center,,"Boylston St",Boston,MA,"Suffolk County",02199,US
14509,1050413,665101,MALE,MA,BOSTON," SHAWMUT AV at MELNEA CASS BL",B2,3,"4/26/15 00:00","4/26/15 00:00",YES,B(Black),"blk jacket; blue jeans",Light,IO,NO,,,,11086,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",11689,62601,"DAVID S GAVIN",16,YVSF,"Ellys   Lee","4/30/15 00:00",11086,"5/27/15 00:00",,"5/27/15 00:00",1,2,B(Black),"4/26/15 00:00",18,4124,"NO DATA ENTERED",42.339502,-71.07461,1,street_center,,"Shawmut Ave",Boston,MA,"Suffolk County",02118,US
