sequential,SEQ_NUM,FIO_ID,SEX,STATE,CITY,LOCATION,DIST,DIST_ID,FIO_DATE,FIO_TIME,PRIORS,DESCRIPTION,CLOTHING,COMPLEXION,FIOFS_TYPE,TERRORISM,SEARCH,BASIS,STOP_REASONS,ENTEREDBY,FIOFS_REASONS,OUTCOME,VEH_MAKE,VEH_YEAR_NUM,VEH_COLOR,VEH_MODEL,VEH_OCCUPANT,VEH_STATE,SUPERVISOR_ID,OFFICER_ID,SUPERVISOR,OFF_DIST_ID,OFF_DIST,OFFICER,SUP_ENTRYDATE,LAST_UPDATEBY,LAST_UPDATETIME,ETHNICITY,FIRST_INSERTTIME,ACTIVE_ID,RACE_ID,RACE_DESC,FIO_DATE_CORRECTED,AGE_AT_FIO_CORRECTED,STREET_ID,city_2,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
104500,965014,647523,MALE,MA,BOSTON," HANCOCK ST at TRULL ST",C11,5,"9/30/14 00:00","9/30/14 00:00",YES,B(Black),"Black hoodie; blue jeans; blue sneakers",Dark,OF,NO,,,INVESTIGATIVE,,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",86124,91889,"DENNIS C COGAVIN",16,YVSF,"Gregory R.   Eunis","10/1/14 00:00",,"10/3/14 00:00",,"10/3/14 00:00",1,2,B(Black),"9/30/14 00:00",32,2065,"NO DATA ENTERED",42.312419,-71.064413,1,street_center,,"Hancock St",Boston,MA,"Suffolk County",02125,US
104501,955698,638795,MALE,MA,BOSTON,"1575 DORCHESTER AV",C11,5,"6/4/14 00:00","6/4/14 00:00",YES,B(Black),"Black Hoodie; Tan Pants; White Sneakers",Dark,IOF,NO,,,INVESTIGATIVE,116656,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",11689,75660,"DAVID S GAVIN",16,YVSF,"ANTHONY F LAMONICA","6/4/14 00:00",116656,"7/19/14 00:00",NH,"7/19/14 00:00",1,2,B(Black),"6/4/14 00:00",31,1350,Dorchester,42.297438,-71.06107,1,range_interpolation,1575,"Dorchester Ave",Boston,MA,"Suffolk County",02122,US
104502,955582,638679,MALE,MA,BOSTON,"00 HAMPDEN ST",D4,8,"7/15/14 00:00","7/15/14 00:00",YES,H(Hispanic),"blue jeans shorts; gray t-shirt; red sneakers",Light,IO,NO,,,INVESTIGATIVE,74148,"INVESTIGATE; PERSON",F,N/A,0,N/A,,,OTHER,,11814,,8,D4,"JOSEPH   MARRERO",,74148,"7/18/14 00:00",,"7/18/14 00:00",1,3,H(Hispanic),"7/15/14 00:00",31,2058,Roxbury,42.329739,-71.074931,0.8,street_center,,"Hampden St",Boston,MA,"Suffolk County",02119,US
104503,971304,653575,MALE,MA,BOSTON,"500 GENEVA AV",C11,5,"10/15/14 00:00","10/15/14 00:00",YES,B(Black),"BLK HOODY; DARK PANTS",Dark,I,NO,,,INVESTIGATIVE,,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",10739,75660,"THOMAS J TEAHAN",16,YVSF,"ANTHONY F LAMONICA","11/11/14 00:00",,"11/20/14 00:00",,"11/20/14 00:00",1,2,B(Black),"10/15/14 00:00",31,1839,Dorchester,42.299293,-71.064176,1,range_interpolation,500,"Geneva Ave",Boston,MA,"Suffolk County",02122,US
104504,971306,653577,MALE,MA,BOSTON,"500 GENEVA AV",C11,5,"10/22/14 00:00","10/22/14 00:00",YES,B(Black),"BLK HOOD; GREY PANTS",Brown,IO,NO,,,INVESTIGATIVE,,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",10739,52976,"THOMAS J TEAHAN",16,YVSF,"WILLIAM F TRAFT","11/11/14 00:00",,"11/20/14 00:00",,"11/20/14 00:00",1,2,B(Black),"10/22/14 00:00",31,1839,Dorchester,42.299293,-71.064176,1,range_interpolation,500,"Geneva Ave",Boston,MA,"Suffolk County",02122,US
104505,1048273,663065,MALE,MA,BOSTON,"130 WOODROW AV",B3,4,"4/10/15 00:00","4/10/15 00:00",,"NO DATA ENTERED","tia on chest; globe on chest; blue jeans; jean jackt; blue sneakers","NO DATA ENTERED",O,NO,,,,11086,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,PASSENGER,"NO DATA ENTERED",10739,99822,"THOMAS J TEAHAN",16,YVSF,"John F Alves","4/14/15 00:00",11086,"4/29/15 00:00",,"4/29/15 00:00",1,0,"NO DATA ENTERED","4/10/15 00:00",-1,5005,"NO DATA ENTERED",42.287007,-71.083827,1,range_interpolation,130,"Woodrow Ave",Boston,MA,"Suffolk County",02124,US
104506,1041860,656845,MALE,MA,BOSTON,"39 LINSKY BARRY CT",C6,6,"11/30/14 00:00","11/30/14 00:00",YES,H(Hispanic),"blk jacket; blk hat; gray hoodie;blue jeans",Med,O,NO,,,"OTHER (SPECIFY)",10019,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",8022,120909,"KENNETH R OBRIEN",6,C6,"Colleen   Murphy","1/21/15 00:00",10019,"1/21/15 00:00",,"1/21/15 00:00",1,3,H(Hispanic),"11/30/14 00:00",46,2695,"South Boston",42.337486,-71.053633,1,range_interpolation,39,"Linsky Barry Ct",Boston,MA,"Suffolk County",02127,US
104507,1046837,661626,MALE,MA,BOSTON," WORCESTER ST at TREMONT ST",D4,8,"12/8/14 00:00","12/8/14 00:00",YES,B(Black),"BLK HOODIE/BLK PANTS",Med,IO,NO,,,"MOTOR VEHICLE VIOLATION",,VAL,F,PONTIAC,2001,BLACK,SEDAN,DRIVER,MA,10132,55390,"JOHN D BRODERICK JR",16,YVSF,"PETER D O'BRIEN","12/8/14 00:00",,"4/8/15 00:00",,"4/8/15 00:00",1,2,B(Black),"12/8/14 00:00",31,5024,"NO DATA ENTERED",42.340115,-71.078847,1,intersection,,"Tremont St",Boston,MA,"Suffolk County",02118,US
104508,967605,650132,MALE,MA,BOSTON,"57 MARION ST",A7,2,"9/23/14 00:00","9/23/14 00:00",YES,H(Hispanic),"black t; blue jeans","NO DATA ENTERED",O,NO,,,"MOTOR VEHICLE VIOLATION",,VAL,F,HONDA,0,GREY,"4 door",PASSENGER,MA,11612,103765,"JOHN F HYNES",16,YVSF,"John J. MacLaughlan","9/28/14 00:00",,"10/23/14 00:00",,"10/23/14 00:00",1,3,H(Hispanic),"9/23/14 00:00",28,2860,"NO DATA ENTERED",42.378842,-71.037979,1,range_interpolation,57,"Marion St",Boston,MA,"Suffolk County",02128,US
104509,967606,650133,MALE,MA,BOSTON," CHARLES ST at STUART ST",A1,1,"9/3/14 00:00","9/3/14 00:00",YES,B(Black),"GREEN SHIRT; TAN PANTS",Med,O,NO,,,,11803,"INVESTIGATE; PERSON",F,FORD,2004,BLUE,EXPLORER,PASSENGER,MA,9600,106718,"ROBERT J PIEROWAY",1,A1,"Michael P McHugh","9/3/14 00:00",11803,"10/23/14 00:00",,"10/23/14 00:00",1,2,B(Black),"9/3/14 00:00",30,856,Mattapan,42.350961,-71.066867,0.8,intersection,,"Charles St S",Boston,MA,"Suffolk County",02116,US
104510,1046839,661628,MALE,MA,BOSTON,"94 HOLMES ST",C11,5,"12/8/14 00:00","12/8/14 00:00",YES,H(Hispanic),"BLK JACKET",Med,IO,NO,,,"MOTOR VEHICLE VIOLATION",,VAL,F,VOLKSWAGEN,1996,BLACK,4DR,DRIVER,MA,10132,103596,"JOHN D BRODERICK JR",16,YVSF,"Joseph   Buiel","12/8/14 00:00",,"4/8/15 00:00",B-H,"4/8/15 00:00",1,3,H(Hispanic),"12/8/14 00:00",31,2271,"NO DATA ENTERED",42.362217,-71.1322,1,range_interpolation,94,"Holmes St",Allston,MA,"Suffolk County",02134,US
104511,967608,650135,MALE,MA,BOSTON,"39 BOYLSTON ST",A1,1,"9/3/14 00:00","9/3/14 00:00",YES,W(White),"WHITE TANK; BLU JEANS",Med,O,NO,,,,11803,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",9600,106718,"ROBERT J PIEROWAY",1,A1,"Michael P McHugh","9/3/14 00:00",11803,"10/23/14 00:00",,"10/23/14 00:00",1,4,W(White),"9/3/14 00:00",34,543,"NO DATA ENTERED",42.352467,-71.063765,1,range_interpolation,39,"Boylston St",Boston,MA,"Suffolk County",02116,US
104512,967637,650164,MALE,MA,BOSTON,"135 HOMESTEAD ST",B2,3,"9/28/14 00:00","9/28/14 00:00",YES,H(Hispanic),"blue hoodie; blue jeans","NO DATA ENTERED",O,NO,,,INVESTIGATIVE,,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",11689,103765,"DAVID S GAVIN",16,YVSF,"John J. MacLaughlan","10/16/14 00:00",,"10/23/14 00:00",,"10/23/14 00:00",1,3,H(Hispanic),"9/28/14 00:00",19,2281,Roslindale,42.310916,-71.08881,1,range_interpolation,135,"Homestead St",Boston,MA,"Suffolk County",02121,US
104513,952062,635289,MALE,MA,BOSTON," CENTRE ST at SEAVERNS AV",E13,9,"6/11/14 00:00","6/11/14 00:00",YES,W(White),"Black Shirt; Black Pants; Black/Blue Sneakers; Mobil Bag",Light,OF,NO,,,INVESTIGATIVE,7670,"INVESTIGATE; PERSON",S,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",9965,86783,"LUIS A CRUZ",9,E13,"Franklyn   Centeio Sr.","6/11/14 00:00",7670,"6/12/14 00:00",,"6/12/14 00:00",1,4,W(White),"6/11/14 00:00",36,822,"Jamaica Plain",42.291705,-71.066161,1,street_center,,"Centre St",Boston,MA,"Suffolk County",02124,US
104514,700135,514913,MALE,MA,BOSTON,"1325 BLUE HILL AV",B3,4,"2/17/11 00:00","2/17/11 00:00",,B(Black),,"NO DATA ENTERED",IO,NO,,,,,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",11756,9726,"JOHN J FORD",4,B3,"HENRY J DOHERTY",,,"2/23/11 00:00",,"2/23/11 00:00",1,2,B(Black),"2/17/11 00:00",31,485,"NO DATA ENTERED",42.309511,-71.082514,0.8,street_center,,"Blue Hill Ave",Boston,MA,"Suffolk County",02121,US
104515,965228,647739,MALE,MA,BOSTON," HUMBOLDT AV",B2,3,"10/5/14 00:00","10/5/14 00:00",YES,H(Hispanic),"black t-shirt; blue jeans",Med,IOF,NO,,,"MOTOR VEHICLE VIOLATION",,"DRUGS; INVESTIGATION",F,NISSAN,2009,BLACK,4DR,DRIVER,MA,11689,83575,"DAVID S GAVIN",16,YVSF,"James   Conley","10/5/14 00:00",,"10/6/14 00:00",,"10/6/14 00:00",1,3,H(Hispanic),"10/5/14 00:00",31,2326,OTHER,42.314459,-71.088331,1,street_center,,"Humboldt Ave",Boston,MA,"Suffolk County",02121,US
104516,1048666,663458,MALE,MA,BOSTON," HARVARD ST at WASHINGTON ST",B3,4,"6/21/14 00:00","6/21/14 00:00",YES,B(Black),"black t shirt; tan shorts",Med,IOF,NO,,,"MOTOR VEHICLE VIOLATION",,VAL,F,BMW,1993,BLACK,"4 door",PASSENGER,MA,86124,83575,"DENNIS C COGAVIN",16,YVSF,"James   Conley","6/22/14 00:00",,"5/7/15 00:00",,"5/7/15 00:00",1,2,B(Black),"6/21/14 00:00",31,2122,"NO DATA ENTERED",42.372673,-71.063184,0.96,intersection,,"Harvard St",Charlestown,MA,"Suffolk County",02129,US
104517,964040,646549,MALE,MA,BOSTON,"543 TALBOT AV",C11,5,"9/1/14 00:00","9/1/14 00:00",YES,B(Black),"Black Tee/Blue Jeans",Med,IO,NO,,,"MOTOR VEHICLE VIOLATION",,"INVESTIGATE; PERSON",F,NISSAN,1999,GREEN,"4 Dr",DRIVER,MA,10132,103559,"JOHN D BRODERICK JR",16,YVSF,"Frank  A Femino","9/2/14 00:00",,"9/25/14 00:00",N/H,"9/25/14 00:00",1,2,B(Black),"9/1/14 00:00",31,4402,"NO DATA ENTERED",42.286969,-71.06507,1,range_interpolation,543,"Talbot Ave",Boston,MA,"Suffolk County",02124,US
104518,903043,586475,MALE,MA,BOSTON," NORWELL ST at PARK ST",B3,4,"11/16/17 00:00","11/16/17 00:00",,H(Hispanic),"blk jacket; drk hoodie; blue jeans",Med,IO,NO,P,"PROBABLE CAUSE",INVESTIGATIVE,11086,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,DRIVER,"NO DATA ENTERED",86124,81410,"DENNIS C COGAVIN",16,YVSF,"MATTHEW S RYAN","11/17/12 00:00",11086,"12/5/12 00:00",,"12/5/12 00:00",1,3,H(Hispanic),"11/16/11 00:00",31,3293,"NO DATA ENTERED",42.29444,-71.078086,1,intersection,,"Norwell St",Boston,MA,"Suffolk County",02124,US
104519,713890,524826,MALE,MA,BOSTON," MIDDLETON ST at THEODORE ST",B3,4,"5/30/11 00:00","5/30/11 00:00",YES,B(Black),"WHITE TEE; BLUE JEANS; RED HAT",Dark,O,NO,,,,,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",11756,12106,"JOHN J FORD",4,B3,"GREGG RICHA BOWDEN",,,"6/15/11 00:00",,"6/15/11 00:00",1,2,B(Black),"5/30/11 00:00",19,3012,"NO DATA ENTERED",42.283941,-71.086773,0.93,intersection,,"Middleton St",Boston,MA,"Suffolk County",02124,US
104520,1041859,656844,MALE,MA,BOSTON,"00 WASHINGTON ST",D4,8,"1/16/15 00:00","1/16/15 00:00",YES,W(White),"blue jeans; gray sweatshirt; brown coat; black boots",Med,OFS,NO,P,"PROBABLE CAUSE",INVESTIGATIVE,74148,"DRUGS; INVESTIGATION",F,N/A,0,N/A,,,OTHER,,11335,,8,D4,"RICHARD F LITTO",,74148,"1/21/15 00:00",,"1/21/15 00:00",1,4,W(White),"1/16/15 00:00",35,4771,OTHER,42.34676,-71.064593,0.8,street_center,,"Washington St",Boston,MA,"Suffolk County",02118,US
104521,1041861,656846,MALE,MA,BOSTON,"00 WASHINGTON ST",D4,8,"1/16/15 00:00","1/16/15 00:00",YES,B(Black),"blue jeans; black pants; gray jacket",Dark,F,NO,,"PROBABLE CAUSE",INVESTIGATIVE,74148,"PUBLIC DRINKING",F,N/A,0,N/A,,,OTHER,,11335,,8,D4,"RICHARD F LITTO",,74148,"1/21/15 00:00",,"1/21/15 00:00",1,2,B(Black),"1/16/15 00:00",48,4771,Boston,42.34676,-71.064593,0.8,street_center,,"Washington St",Boston,MA,"Suffolk County",02118,US
104522,960357,643279,FEMALE,MA,BOSTON," GREENWICH ST at DORCHESTER AV",C11,5,"4/29/14 00:00","4/29/14 00:00",YES,W(White),"BLACK JACKET; BLACK HAT; PINK SHIRT",Light,I,NO,,,INVESTIGATIVE,102358,"PROSTITUTION; COMMON NIGHT WALKER",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",9724,108610,"JAMES T CULLITY",5,C11,"Dennis   Layden","6/14/14 00:00",102358,"8/27/14 00:00",,"8/27/14 00:00",1,4,W(White),"4/29/14 00:00",31,1982,Dorchester,42.303127,-71.059429,0.95,intersection,,"Dorchester Ave",Boston,MA,"Suffolk County",02122,US
