sequential,SEQ_NUM,FIO_ID,SEX,STATE,CITY,LOCATION,DIST,DIST_ID,FIO_DATE,FIO_TIME,PRIORS,DESCRIPTION,CLOTHING,COMPLEXION,FIOFS_TYPE,TERRORISM,SEARCH,BASIS,STOP_REASONS,ENTEREDBY,FIOFS_REASONS,OUTCOME,VEH_MAKE,VEH_YEAR_NUM,VEH_COLOR,VEH_MODEL,VEH_OCCUPANT,VEH_STATE,SUPERVISOR_ID,OFFICER_ID,SUPERVISOR,OFF_DIST_ID,OFF_DIST,OFFICER,SUP_ENTRYDATE,LAST_UPDATEBY,LAST_UPDATETIME,ETHNICITY,FIRST_INSERTTIME,ACTIVE_ID,RACE_ID,RACE_DESC,FIO_DATE_CORRECTED,AGE_AT_FIO_CORRECTED,STREET_ID,city_2,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
34500,905766,589219,MALE,MA,BOSTON," HOWARD AV",B2,3,"1/13/13 00:00","1/13/13 00:00",YES,B(Black),"BLACK WHITE JKT/JEANS",Med,IOF,NO,P,"REASONABLE SUSPICION",INVESTIGATIVE,8623,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",11610,107106,"TIMOTHY M HORAN",3,B2,"James   O'Loughlin","1/14/13 00:00",8623,"1/14/13 00:00",NON,"1/14/13 00:00",1,2,B(Black),"1/13/13 00:00",20,2302,"NO DATA ENTERED",42.31742,-71.074502,1,street_center,,"Howard Ave",Boston,MA,"Suffolk County",02125,US
34501,899792,583216,MALE,MA,BOSTON," HUMBOLDT AV",B2,3,"9/19/12 00:00","9/19/12 00:00",YES,B(Black),"BLK HAT; BLK TEE; JEANS",Med,IOF,NO,,,"OTHER (SPECIFY)",,"INVESTIGATE; PERSON",F,LINCOLN,0,BLACK,4DR,PASSENGER,"NO DATA ENTERED",11312,103611,"KENNETH J GAINES",16,YVSF,"Brian W Johnson","9/30/12 00:00",,"11/2/12 00:00",,"11/2/12 00:00",1,2,B(Black),"9/19/12 00:00",20,2326,"NO DATA ENTERED",42.314459,-71.088331,1,street_center,,"Humboldt Ave",Boston,MA,"Suffolk County",02121,US
34502,712216,523149,MALE,MA,BOSTON,"0 MAPLE ST at NAZING ST",B2,3,"4/25/11 00:00","4/25/11 00:00",YES,"NO DATA ENTERED","BLK HOODIE blue jeans",Med,IO,NO,P,"REASONABLE SUSPICION",INVESTIGATIVE,,"DRUGS; CONSPIRACY",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",12283,107106,"JAMES R TARANTINO",3,B2,"James   O'Loughlin","4/26/11 00:00",,"6/2/11 00:00",NON,"6/2/11 00:00",1,0,"NO DATA ENTERED","4/25/11 00:00",20,2836,"NO DATA ENTERED",42.307159,-71.087041,1,intersection,,"Maple St",Boston,MA,"Suffolk County",02121,US
34503,878084,561827,MALE,MA,BOSTON," HALF MOON ST at LINGARD ST",B2,3,"7/13/11 00:00","7/13/11 00:00",YES,B(Black),"black hat;red tank top; brown shorts",Med,IO,NO,,,INVESTIGATIVE,1265,"DRUGS; CONSPIRACY",F,FORD,0,RED,suv,,MA,11610,95177,"TIMOTHY M HORAN",3,B2,"MICHAEL   O'ROURKE","5/10/12 00:00",1265,"5/10/12 00:00",,"5/10/12 00:00",1,2,B(Black),"7/13/11 00:00",20,2035,Roxbury,42.316935,-71.071784,1,intersection,,"Half Moon St",Boston,MA,"Suffolk County",02125,US
34504,768017,527745,MALE,MA,BOSTON,"0 STATE ST at CHATHAM RW",A1,1,"1/9/11 00:00","1/9/11 00:00",,W(White),"PLAID SHIRT; TAN PANTS",Light,IO,NO,,,"RADIO CALL",,AFFRAY,F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",8180,9964,"CHARLES E WILSON",1,A1,"RACHELLE   COUCH","7/14/11 00:00",,"7/15/11 00:00",,"7/15/11 00:00",1,4,W(White),"1/9/11 00:00",20,4295,OTHER,42.359259,-71.054324,1,intersection,,"Chatham Row",Boston,MA,"Suffolk County",02109,US
34505,920002,603508,MALE,MA,BOSTON,"29 CUNNINGHAM ST",B2,3,"6/10/13 00:00","6/10/13 00:00",YES,B(Black),"BLUE HAT; GRY COAT; BLUE JEANS; BLUE SNEAKERS",Med,IOF,NO,,,,11672,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",10739,93855,"THOMAS J TEAHAN",16,YVSF,"Joao   Rodrigues","6/13/13 00:00",11672,"6/21/13 00:00",,"6/21/13 00:00",1,2,B(Black),"6/10/13 00:00",20,1177,"NO DATA ENTERED",42.31447,-71.074503,1,range_interpolation,29,"Cunningham St",Boston,MA,"Suffolk County",02125,US
34506,899300,582708,MALE,MA,BOSTON,"81  WHITFIELD ST",B3,4,"9/30/12 00:00","9/30/12 00:00",YES,B(Black),"BLUE SWEATER; DRK BLUE JEANS",Dark,IOFS,NO,P,"PROBABLE CAUSE",,11672,"INVESTIGATE; PERSON",S,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",10739,93855,"THOMAS J TEAHAN",16,YVSF,"Joao   Rodrigues","10/19/12 00:00",11672,"10/31/12 00:00",,"10/31/12 00:00",1,2,B(Black),"9/30/12 00:00",20,4894,"NO DATA ENTERED",42.292249,-71.0745,1,range_interpolation,81,"Whitfield St",Boston,MA,"Suffolk County",02124,US
34507,888180,571474,MALE,MA,BOSTON,"0 ELLERY ST at DEXTER ST",C6,6,"7/26/12 00:00","7/26/12 00:00",YES,W(White),"BLU PLAID SHORTS",Med,OF,NO,,,"RADIO CALL",10019,THREATS,F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",8662,10067,"KEVIN P FINN",6,C6,"JOHN F HYSLIP","7/20/12 00:00",10019,"7/31/12 00:00",,"7/31/12 00:00",1,4,W(White),"7/26/12 00:00",40,1524,Dorchester,42.33018,-71.058246,0.8,street_center,,"Ellery St",Boston,MA,"Suffolk County",02127,US
34508,912218,595707,MALE,MA,BOSTON,"00 W SPRINGFIELD ST",D4,8,"3/27/13 00:00","3/27/13 00:00",UNKNOWN,W(White),,OTHER,O,NO,,,"MOTOR VEHICLE VIOLATION",74148,"INVESTIGATE; MV",FO,TOYOTA,1994,GREEN,ford,DRIVER,MA,,10251,,8,D4,"MICHAEL   CONLEY",,74148,"3/27/13 00:00",,"3/27/13 00:00",1,4,W(White),"3/27/13 00:00",28,4708,Dorchester,42.33795,-71.077372,0.8,street_center,,"W Springfield St",Boston,MA,"Suffolk County",02118,US
34509,912219,595708,MALE,MA,BOSTON,"15 PREBLE ST",C6,6,"3/14/13 00:00","3/14/13 00:00",YES,W(White),"BLK HOODY",Light,O,NO,,,,10019,"DRUGS; INVESTIGATION",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",8718,93797,"MARK R HANDRAHAN",6,C6,"MATTHEW J   FOGARTY","3/27/13 00:00",10019,"3/27/13 00:00",,"3/27/13 00:00",1,4,W(White),"3/14/13 00:00",28,3605,"South Boston",42.329288,-71.056535,1,range_interpolation,15,"Preble St",Boston,MA,"Suffolk County",02127,US
