sequential,SEQ_NUM,FIO_ID,SEX,STATE,CITY,LOCATION,DIST,DIST_ID,FIO_DATE,FIO_TIME,PRIORS,DESCRIPTION,CLOTHING,COMPLEXION,FIOFS_TYPE,TERRORISM,SEARCH,BASIS,STOP_REASONS,ENTEREDBY,FIOFS_REASONS,OUTCOME,VEH_MAKE,VEH_YEAR_NUM,VEH_COLOR,VEH_MODEL,VEH_OCCUPANT,VEH_STATE,SUPERVISOR_ID,OFFICER_ID,SUPERVISOR,OFF_DIST_ID,OFF_DIST,OFFICER,SUP_ENTRYDATE,LAST_UPDATEBY,LAST_UPDATETIME,ETHNICITY,FIRST_INSERTTIME,ACTIVE_ID,RACE_ID,RACE_DESC,FIO_DATE_CORRECTED,AGE_AT_FIO_CORRECTED,STREET_ID,city_2,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
32000,861121,545109,MALE,MA,BOSTON," BOWDOIN ST",C11,5,"4/11/11 00:00","4/11/11 00:00",YES,B(Black),"Blue shirt; white shorts; white sneakers",Med,O,NO,,,"OTHER (SPECIFY)",,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",8695,89996,"JAMES M GAUGHAN",5,C11,"Taylor S.   Small","4/18/11 00:00",,"1/13/12 00:00",C/V,"1/13/12 00:00",1,2,B(Black),"4/11/11 00:00",20,529,"NO DATA ENTERED",42.304365,-71.069768,1,street_center,,"Bowdoin St",Boston,MA,"Suffolk County",02122,US
32001,767582,527308,MALE,MA,BOSTON," WASHINGTON ST at TALBOT AV",B3,4,"7/8/11 00:00","7/8/11 00:00",YES,B(Black),,Med,IO,NO,,,,,VAL,F,ACURA,0,RED,2DR,,MA,86201,91908,"THOMAS C BROOKS",16,YVSF,"Dennis M.   Medina","7/8/11 00:00",,"7/12/11 00:00",,"7/12/11 00:00",1,2,B(Black),"7/8/11 00:00",20,4771,Roslindale,42.290217,-71.071602,1,intersection,,"Talbot Ave",Boston,MA,"Suffolk County",02124,US
32002,862526,546518,MALE,MA,BOSTON,"117  LYDON WY",C11,5,"1/23/12 00:00","1/23/12 00:00",YES,B(Black),"blue jeans/gray hoodie",Med,O,NO,,,INVESTIGATIVE,,"INVESTIGATE; MV",F,NISSAN,2007,GREY,utitlity,DRIVER,MA,8695,103749,"JAMES M GAUGHAN",5,C11,"Dennis  Crowley","1/24/12 00:00",,"1/25/12 00:00",,"1/25/12 00:00",1,2,B(Black),"1/23/12 00:00",37,2770,"NO DATA ENTERED",42.370567,-71.026964,0.33,place,,,Boston,MA,"Suffolk County",02101,US
32003,767589,527315,MALE,MA,BOSTON," MORTON ST at SUTTON ST",B3,4,"7/8/11 00:00","7/8/11 00:00",YES,H(Hispanic),,Med,IO,NO,,,,,VAL,F,INFINITI,0,TAN,4DR,,MA,86201,91908,"THOMAS C BROOKS",16,YVSF,"Dennis M.   Medina","7/8/11 00:00",,"7/12/11 00:00",,"7/12/11 00:00",1,3,H(Hispanic),"7/8/11 00:00",20,3094,"NO DATA ENTERED",42.293222,-71.096546,1,street_center,,"Morton St",Boston,MA,"Suffolk County",02124,US
32004,862529,546521,FEMALE,MA,BOSTON," DORCHESTER AV at HANCOCK ST",C11,5,"1/18/12 00:00","1/18/12 00:00",YES,W(White),"blue jeans/blk coat","NO DATA ENTERED",O,NO,,,INVESTIGATIVE,,"PROSTITUTION; COMMON NIGHT WALKER",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",8695,108890,"JAMES M GAUGHAN",5,C11,"John   Moynihan","1/19/12 00:00",,"1/25/12 00:00",,"1/25/12 00:00",1,4,W(White),"1/18/12 00:00",33,1350,Dorchester,42.308111,-71.058311,0.99,intersection,,"Dorchester Ave",Boston,MA,"Suffolk County",02125,US
32005,862530,546522,MALE,MA,BOSTON,"33 COLGATE RD",E5,11,"1/16/12 00:00","1/16/12 00:00",NO,"NO DATA ENTERED",,"NO DATA ENTERED",O,NO,,,"RADIO CALL",,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",10402,102940,"JOSEPH F FREEMAN",11,E5,"Daniel   Hooley","1/24/12 00:00",,"1/25/12 00:00",,"1/25/12 00:00",1,0,"NO DATA ENTERED","1/16/12 00:00",-1,1012,Roslindale,42.293964,-71.121795,1,range_interpolation,33,"Colgate Rd",Roslindale,MA,"Suffolk County",02131,US
32006,862531,546523,FEMALE,MA,BOSTON,"500 HARRISON AV",D4,8,"1/24/12 00:00","1/24/12 00:00",YES,W(White),"maroon coat; blue jeans; black calf length boots",OTHER,O,NO,,,,,"PROSTITUTION; COMMON NIGHT WALKER",F,N/A,0,N/A,,,OTHER,,9754,,8,D4,"STEPHEN J HORGAN",,,"1/25/12 00:00",,"1/25/12 00:00",1,4,W(White),"1/24/12 00:00",38,2104,Boston,42.341794,-71.066164,1,range_interpolation,500,"Harrison Ave",Boston,MA,"Suffolk County",02118,US
32007,862532,546524,MALE,MA,BOSTON," DORCHESTER AV at GREENWICH ST",C11,5,"1/18/12 00:00","1/18/12 00:00",YES,W(White),"blue jeans/gray sweatshirt","NO DATA ENTERED",O,NO,,,INVESTIGATIVE,,"INVESTIGATE; PERSON",F,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",8695,108890,"JAMES M GAUGHAN",5,C11,"John   Moynihan","1/19/12 00:00",,"1/25/12 00:00",,"1/25/12 00:00",1,4,W(White),"1/18/12 00:00",42,1350,"NO DATA ENTERED",42.303127,-71.059429,0.95,intersection,,"Dorchester Ave",Boston,MA,"Suffolk County",02122,US
32008,767777,527503,MALE,MA,BOSTON," TREMONT ST",A1,1,"7/3/11 00:00","7/3/11 00:00",,B(Black),"RED BLK HAT BLK TEE SHIRT BLK JEANS",Dark,I,NO,,,INVESTIGATIVE,,"INVESTIGATE; PERSON",,"NO DATA ENTERED",0,"NO DATA ENTERED",,,"NO DATA ENTERED",8180,10799,"CHARLES E WILSON",1,A1,"ROBERT   DIRIENZO","7/12/11 00:00",,"7/13/11 00:00",,"7/13/11 00:00",1,2,B(Black),"7/3/11 00:00",20,4562,Boston,42.34301,-71.073157,1,street_center,,"Tremont St",Boston,MA,"Suffolk County",02118,US
32009,770664,530400,MALE,MA,BOSTON,"10 JACOB ST",B3,4,"8/5/11 00:00","8/5/11 00:00",YES,H(Hispanic),"WHT T SHIRT; GRAY SWEATPANTS; BLK/RED SNEAKERS",Med,IOF,NO,,,,,VAL,F,HONDA,1996,GREEN,"4 dr",DRIVER,MA,11756,83575,"JOHN J FORD",4,B3,"James   Conley",,,"8/11/11 00:00",,"8/11/11 00:00",1,3,H(Hispanic),"8/5/11 00:00",20,2385,"NO DATA ENTERED",42.286203,-71.082773,1,range_interpolation,10,"Jacob St",Boston,MA,"Suffolk County",02124,US
